Catalog Year	Catalog Page	 Item#	D E S C R I P T I O N	2022   EAST PETE PRICE 	1SET/#CTN	#PC/CTN	Ctn GW (lbs)	Carton CUFT	Collection Name
2022	463	DN00984	ROUND DINING TABLE	 $ 790.90 	2		131	19.19	Raphaela
2022	588	DN00985	COUNTER HEIGHT TABLE	 $ 720.50 	2		0	17.08	Raphaela
2022	588	DN00986	COUNTER HEIGHT CHAIR (SET OF 2)	 $ 326.70 		2	1	8.02	Raphaela
2022	602	DN01019	BAR TABLE	 $ 2,294.60 		1	179	46.05	Rahma
2022	510	DN01027	SERVER	 $ 210.10 		1	97	4.42	Abiram
2022	510	DN01028	DINING TABLE	 $ 265.10 	2		90	8.6	Abiram
2022	510	DN01029	SIDE CHAIR (SET-2)	 $ 212.30 		2	37	7.84	ABIRAM
2022	560	DN01057	DINING TABLE	 $ 282.70 		1	85	7.95	Edina
2022	560	DN01058	SIDE CHAIR (SET-2)	 $ 231.00 		1	39	6	Edina
2022	560	DN01059	SERVER	 $ 666.60 		1	125	21.47	Edina
2022	560	DN01060	WINE SHELF	 $ 291.50 		1	81	6.97	Edina
2022	467	DN01133	SERVER	 $ 661.10 		1	152	24.07	Pascaline
2022	536	DN01188	DINING TABLE	 $ 1,054.90 	4		291	32.84	Destry
2022	538	DN01189	DINING TABLE	 $ 1,211.10 	3		298	37.81	Fallon
2022	538	DN01190	SIDE CHAIR(SET-2)	 $ 619.30 		2	52	24.97	Fallon
2022	540	DN01191	DINING TABLE	 $ 971.30 	3		255	19.48	Azriel
2022	540	DN01192	SIDE CHAIR(SET-2)	 $ 609.40 		2	24	16.77	Azriel
2022	397	DN01197	DINING TABLE	 $ 2,901.80 	3		1	68.8	Danae
2022	397	DN01198	SIDE CHAIR (SET-2)	 $ 1,862.30 		2	112	40.33	Danae
2022	397	DN01199	ARM CHAIR (SET-2)	 $ 1,932.70 		2	123	40.33	Danae
2022	397	DN01200	CURIO	 $ 4,588.10 	4		0	132.73	Danae
2022	397	DN01201	SERVER	 $ 2,365.00 		1	308	57.6	Danae
2022	399	DN01208	DINING TABLE	 $ 3,622.30 	4		729	87.52	Sorina
2022	399	DN01209	SIDE CHAIR (SET-2)	 $ 1,599.40 		2	79	36.09	Sorina
2022	399	DN01210	ARM CHAIR (SET-2)	 $ 1,691.80 		2	70	37.78	Sorina
2022	399	DN01211	CURIO	 $ 4,771.80 	5		682	133.59	Sorina
2022	399	DN01212	SERVER	 $ 2,294.60 		1	308	53.81	Sorina
2022	399	DN01220	ARM CHAIR	 $ 1,016.40 		1	125	21.77	Sorina
2022	427	DN01222	ANTIQUE PEARL ROUND DINING TABLE	 $ 1,025.20 	3		191	21.98	Vendom
2022	427	DN01223	WINE CABINT	 $ 2,266.00 	2		452	74.54	Vendom
2022	401	DN01229	DINING TABLE	 $ 3,143.80 	2		594	78.38	Adara
2022	401	DN01230	SIDE CHAIR (SET-2)	 $ 1,686.30 		2	77	37.81	Adara
2022	401	DN01231	ARM CHAIR (SET-2)	 $ 1,828.20 		2	88	39.61	Adara
2022	401	DN01232	CURIO	 $ 4,777.30 	5		922	136.9	Adara
2022	401	DN01233	SERVER	 $ 2,596.00 		1	374	66.11	Adara
2022	546	DN01258	DINING TABLE	 $ 508.20 	2		162	14.52	Gaines
2022	546	DN01259	SIDE CHAIR(SET-2)	 $ 250.80 		2	30	6.43	Gaines
2022	546	DN01260	SERVER	 $ 367.40 		1	130	6.28	Gaines
2022	547	DN01261	DINING TABLE	 $ 508.20 	2		162	14.52	Gaines
2022	547	DN01262	SERVER	 $ 367.40 		1	130	6.28	Gaines
2022	427	DN01346	DINING TABLE	 $ 1,848.00 	3		392	40.06	Vendom
2022	427	DN01347	SIDE CHAIR(SET-2)	 $ 573.10 		2	71	10.89	Vendom
2022	427	DN01348	SIDE CHAIR(SET-2)	 $ 573.10 		2	68	11.57	Vendom
2022	427	DN01349	ARM CHAIR(SET-2)	 $ 613.80 		2	79	9.78	VENDOM
2022	427	DN01350	HUTCH & BUFFET	 $ 3,168.00 	2		604	117.03	Vendom
2022	427	DN01351	DINING TABLE	 $ 1,544.40 	3		375	36.5	Vendom
2022	448	DN01356	DINING TABLE	 $ 1,358.50 	2		0	37.9	Latisha
2022	448	DN01357	PED DINING TABLE	 $ 1,764.40 	2		2	0	Latisha
2022	448	DN01358	SIDE CHAIR	 $ 568.70 		2	1	11.96	Latisha
2022	448	DN01359	ARM CHAIR	 $ 594.00 		2	1	11.96	Latisha
2022	448	DN01360	HUTCH & BUFFET	 $ 3,328.60 	2		0	109.03	Latisha
2022	449	DN01361	DINING TABLE	 $ 1,306.80 	2		0	33.39	Devayne
2022	449	DN01362	PED DINING TABLE	 $ 1,654.40 	2		2	0	Devayne
2022	449	DN01363	SIDE CHAIR	 $ 550.00 		2	1	10.34	Devayne
2022	449	DN01364	ARM CHAIR	 $ 581.90 		2	1	10.34	Devayne
2022	449	DN01365	HUTCH & BUFFET	 $ 3,390.20 	2		0	113.49	Devayne
2022	447	DN01367	DINING TABLE	 $ 1,370.60 	2		0	36.9	Devayne
2022	447	DN01368	PED DINING TABLE	 $ 1,663.20 	2		0	42.92	Devayne
2022	447	DN01369	SIDE CHAIR	 $ 547.80 		2	1	10.51	Devayne
2022	447	DN01370	ARM CHAIR	 $ 568.70 		2	1	10.51	Devayne
2022	447	DN01371	HUTCH & BUFFET	 $ 3,339.60 	2		0	106.27	Devayne
2022	416	DN01388	ROUND DINING TABLE	 $ 1,030.70 	2		201	20.42	Versailles
2022	416	DN01389	SIDE CHAIR (SET-2)	 $ 525.80 		2	64	13.02	Versailles
2022	416	DN01390	ARM CHAIR (SET-2)	 $ 581.90 		2	79	13.02	VERSAILLES
2022	415	DN01391	ROUND DINING TABLE	 $ 1,030.70 	2		201	20.42	Versailles
2022	415	DN01392	SIDE CHAIR (SET-2)	 $ 525.80 		2	64	13.02	Versailles
2022	415	DN01393	ARM CHAIR (SET-2)	 $ 581.90 		2	79	13.02	Versailles
		DN01423	SIDE CHAIR	 $ 313.50 	1	1	31	11.75	DIRECT ONLY
		DN01438	5PC PACK DINING SET	 $ 478.50 		1	143	14.09	Bettina
		DN01439	5 PC PACK CH. DINING SET	 $ 522.50 		1	147	15.48	Bettina
		DN01444	COUNTER HEIGHT TABLE WITH MARBLE TOP	 $ 526.90 		1	179	12.96	Hussein
		DN01445	COUNTER HEIGHT CHAIR	 $ 187.00 		2	37	6.3	Hussein
		DN01446	DINING TABLE WITH MARBLE TOP	 $ 460.90 		1	163	10.84	Hussein
		DN01447	SIDE CHAIR	 $ 170.50 		2	35	5.94	Hussein
		DN01448	SERVER WITH MARBLE TOP	 $ 922.90 		1	211	33.21	Hussein
		DN01449	DINING TABLE	 $ 467.50 		1	171	12.11	Karsen
		DN01450	SIDE CHAIR	 $ 233.20 		2	36	6.2	Karsen
		DN01451	BLUESTONE DINING TABLE	 $ 452.10 		1	163	11.46	Lanton
		DN01452	SIDE CHAIR	 $ 180.40 		2	35	5.94	Lanton
		DN01453	SERVER	 $ 680.90 		1	163	26.33	Lanton
		DN01469	ROUND DINING TABLE	 $ 2,011.90 		1	330	44.08	Bernadette
		DN01470	DINING TABLE	 $ 3,190.00 	2		484	66.35	Bernadette
		DN01471	SIDE CHAIR	 $ 1,582.90 		2	77	26	Bernadette
		DN01472	ARM CHAIR	 $ 1,820.50 		2	88	36.31	Bernadette
		DN01473	SERVER	 $ 2,198.90 		1	300	47.55	Bernadette
		DN01481	ROUND DINING TABLE	 $ 1,877.70 	3		341	36.51	Cabriole
		DN01482	DINING TABLE	 $ 2,901.80 	4		603	49.45	Cabriole
		DN01483	SIDE CHAIR	 $ 1,527.90 		2	92	19.36	Cabriole
		DN01484	ARM CHAIR	 $ 1,809.50 		2	81	32.78	Cabriole
		DN01485	CURIO	 $ 5,271.20 	4		682	134.44	Cabriole
		DN01486	SERVER	 $ 2,308.90 		1	286	45.84	Cabriole
		DN01493	ROUND DINING TABLE	 $ 1,873.30 	3		290	36.15	Sandoval
		DN01494	DINING TABLE	 $ 3,095.40 	4		655	61.16	Sandoval
		DN01495	SIDE CHAIR	 $ 1,483.90 		2	62	20.96	Sandoval
		DN01496	ARM CHAIR	 $ 1,798.50 		2	73	36.6	Sandoval
		DN01497	CURIO	 $ 4,569.40 	4		748	126.51	Sandoval
		DN01498	SERVER	 $ 2,414.50 		1	308	50.65	Sandoval
		DN01515	COUNTER HEIGHT TABLE	 $ 863.50 		1	159	17.5	VENDOME
		DN01516	COUNTER HEIGHT CHAIR (SET-2)	 $ 603.90 		2	60	9.4	VENDOME
		DN01524	DINING TABLE W/PEDESTAL	 $ 819.50 	3		198	19.64	VENDOME
		DN01554	SIDE CHAIR	 $ 533.50 	1	2	62	11.57	VENDOM
2022	1043	LV00034	COFFEE TABLE	 $ 152.90 		1	38	4.21	Otrac
2022	1043	LV00035	END TABLE	 $ 115.50 		1	24	2.27	Otrac
2022	817	LV00060	MOTION SOFA	 $ 1,369.50 		1	201	50.17	Ralorel
2022	817	LV00061	MOTION LOVESEAT	 $ 1,060.40 		1	161	37.78	Ralorel
2022	817	LV00062	RECLINER	 $ 708.40 		1	99	24.79	Ralorel
2022	815	LV00066	MOTION SOFA	 $ 1,073.60 		1	205	36.11	Perfiel
2022	815	LV00067	MOTION LOVESEAT	 $ 848.10 		1	157	28.44	Perfiel
2022	815	LV00068	RECLINER	 $ 570.90 		1	97	18.51	Perfiel
2022	814	LV00072	MOTION SOFA	 $ 1,194.60 		1	194	41.98	Lamruil
2022	814	LV00073	MOTION LOVESEAT	 $ 938.30 		1	157	32.95	Lamruil
2022	970	LV00085	ADJUSTABLE SOFA	 $ 411.40 		1	88	18.08	Qinven
2022	970	LV00086	ADJUSTABLE SOFA	 $ 411.40 		1	88	18.08	Qinven
2022	1119	LV00141	SIDE PIER	 $ 172.70 		1	90	2.55	Ensata Ii
2022	1119	LV00142	TV STAND	 $ 233.20 		1	119	5.03	Ensata Ii
2022	1137	LV00151	TV STAND	 $ 242.00 		1	94	4.59	Samiya
2022	1133	LV00152	TV STAND	 $ 253.00 		1	112	5.53	Rashawn
2022	757	LV00163	SOFA	 $ 728.20 		1	88	41.95	Millephri
2022	757	LV00164	LOVESEAT	 $ 618.20 		1	77	36.83	Millephri
2022	757	LV00165	CHAIR	 $ 476.30 		1	60	27.11	Millephri
2022	757	LV00166	SOFA	 $ 728.20 		1	88	41.95	Millephri
2022	757	LV00167	LOVESEAT	 $ 618.20 		1	77	36.83	Millephri
2022	757	LV00168	CHAIR	 $ 476.30 		1	60	27.11	Millephri
2022	757	LV00169	SOFA	 $ 728.20 		1	88	41.95	Millephri
2022	757	LV00170	LOVESEAT	 $ 618.20 		1	77	36.83	Millephri
2022	757	LV00171	CHAIR	 $ 476.30 		1	60	27.11	Millephri
2022	754	LV00202	SOFA	 $ 977.90 		1	96	47.64	Callista
2022	755	LV00203	SOFA	 $ 1,218.80 		1	115	62.61	Achim
2022	754	LV00204	SOFA	 $ 1,376.10 		1	117	83.37	Ballard
2022	753	LV00205	SOFA	 $ 750.20 		1	90	50.66	Abey
2022	753	LV00206	CHAIR	 $ 311.30 		1	40	17.53	Abey
2022	751	LV00207	SOFA	 $ 1,031.80 		1	106	56.74	Bayram
2022	751	LV00208	CHAIR	 $ 358.60 		1	44	15.89	Bayram
2022	755	LV00209	SOFA	 $ 966.90 		1	97	42.29	Dalya
2022	752	LV00210	SOFA	 $ 847.00 		1	95	45	Eivor
2022	752	LV00211	CHAIR	 $ 383.90 		1	42	15.28	Eivor
2022	794	LV00212	SOFA	 $ 1,413.50 		1	137	35.73	Astonic
2022	794	LV00213	LOVESEAT	 $ 1,235.30 		1	115	25.52	Astonic
2022	794	LV00214	CHAIR	 $ 959.20 		1	93	15.74	Astonic
2022	806	LV00215	SECTIONAL SOFA	 $ 4,071.10 	2		347	107.63	Turano
2022	795	LV00216	SOFA	 $ 1,405.80 		1	148	37.77	Safi
2022	795	LV00217	LOVESEAT	 $ 1,210.00 		1	119	26.53	Safi
2022	795	LV00218	CHAIR	 $ 894.30 		1	93	16.64	Safi
2022	1044	LV00223	COFFEE TABLE	 $ 1,019.70 	4		276	27.24	Abilene
2022	750	LV00229	SOFA	 $ 933.90 		1	90	48.42	Osmash
2022	750	LV00230	CHAIR W/SWIVEL	 $ 446.60 		1	46	22.96	Osmash
2022	700	LV00251	SOFA W/7PILLOWS	 $ 2,292.40 		1	160	109.89	Nurmive
2022	700	LV00252	LOVESEAT W/6PILLOWS	 $ 1,811.70 		1	130	82.25	Nurmive
2022	700	LV00253	CHAIR W/2PILLOWS	 $ 1,270.50 		1	93	47.03	Nurmive
2022	683	LV00254	SOFA W/6 PILLOWS	 $ 2,082.30 		1	168	97.27	Galelvith
2022	683	LV00255	LOVESEAT W/4 PILLOWS	 $ 1,712.70 		1	137	79.67	Galelvith
2022	683	LV00256	CHAIR W/1 PILLOWS	 $ 1,260.60 		1	79	44.94	Galelvith
2022	728	LV00293	SOFA W/6PILLOWS	 $ 1,305.70 		1	176	62.31	Virrux
2022	728	LV00294	LOVESEAT W/4PILLOWS	 $ 1,098.90 		1	154	52.03	Virrux
2022	728	LV00295	CHAIR W/2PILLOWS	 $ 749.10 		1	115	31.48	Virrux
2022	731	LV00296	SOFA	 $ 1,408.00 		1	143	57.5	Pyroden
2022	731	LV00297	LOVESEAT	 $ 1,156.10 		1	119	45	Pyroden
2022	731	LV00298	CHAIR	 $ 859.10 		1	82	30	Pyroden
2022	675	LV00299	SOFA W/5 PILLOWS	 $ 2,890.80 		1	176	128.13	Elozzol
2022	675	LV00300	LOVESEAT W/3 PILLOWS	 $ 2,466.20 		1	152	105.63	Elozzol
2022	675	LV00301	CHAIR W/PILLOW	 $ 1,732.50 		1	115	73.41	Elozzol
2022	993	LV00302	COFFEE TABLE	 $ 564.30 		1	117	9.67	Elozzol
2022	993	LV00303	END TABLE	 $ 385.00 		1	77	7.23	Elozzol
2022	993	LV00304	SOFA TABLE	 $ 438.90 		1	88	8.61	Elozzol
2022	1149	LV00310	TV STAND W/FIREPLACE	 $ 1,064.80 		1	192	29.17	Noralie
2022	1151	LV00311	TV STAND W/FIREPLACE	 $ 1,047.20 		1	198	29.17	Noralie
2022	1153	LV00312	TV STAND W/FIREPLACE	 $ 886.60 		1	128	23.7	Noralie
2022	1150	LV00313	TV STAND W/FIREPLACE	 $ 870.10 		1	154	21.88	Noralie
2022	1148	LV00315	TV STAND W/FIREPLACE & LED	 $ 995.50 		1	165	23.33	Noralie
2022	1148	LV00316	TV STAND W/FIREPLACE & LED	 $ 1,158.30 		1	234	29.17	Noralie
2022	1149	LV00317	TV STAND W/FIREPLACE & LED	 $ 977.90 		1	183	23.33	Noralie
2022	1150	LV00318	TV STAND W/FIREPLACE	 $ 985.60 		1	156	26.98	Noralie
2022	1006	LV00322	COFFEE TABLE	 $ 119.90 		1	51	2.93	Halima
2022	1029	LV00323	COFFEE TABLE	 $ 160.60 		1	72	3.91	Homare
2022	1024	LV00324	COFFEE TABLE	 $ 134.20 		1	37	3.33	Idella
2022	743	LV00327	SOFA W/2 PILLOWS	 $ 1,109.90 		1	65	44.27	Heiberoii
2022	743	LV00328	LOVESEAT W/2 PILLOWS	 $ 899.80 		1	48	32.96	Heiberoii
2022	743	LV00329	CHAIR	 $ 612.70 		1	37	19.68	Heiberoii
2022	743	LV00330	SOFA W/2 PILLOWS	 $ 1,109.90 		1	65	44.27	Heiberoii
2022	743	LV00331	LOVESEAT W/2 PILLOWS	 $ 899.80 		1	48	32.96	Heiberoii
2022	743	LV00332	CHAIR	 $ 612.70 		1	37	19.68	Heiberoii
2022	878	LV00333	BLUE SECTIONAL SOFA WITH 4 PILLOW	 $ 1,793.00 	2		220	74.86	Syxtyx
2022	878	LV00334	BEIGE SECTIONAL SOFA WITH 4 PILLOW	 $ 1,793.00 	2		220	74.86	Syxtyx
2022	873	LV00335	SECTIONAL SOFA WITH 3 PILLOW	 $ 2,264.90 	3		298	106.13	Wugtyx
2022	873	LV00336	SECTIONAL - OTTOMAN	 $ 200.20 		1	33	8.19	Wugtyx
2022	874	LV00337	SECTIONAL SOFA	 $ 2,361.70 	2		221	104.06	Atesis
2022	719	LV00340	SOFA WITH 2 PILLOW	 $ 906.40 	2		126	31.47	Thotton
2022	719	LV00341	LOVESEAT WITH 2 PILLOW	 $ 705.10 	2		101	24.68	Thotton
2022	943	LV00343	ADJUSTABLE SOFA W/SLEEPER	 $ 632.50 		1	115	19.44	Caia
2022	875	LV00344	SECTIONAL SOFA WITH 2 PILLOW	 $ 1,571.90 	3		223	66.58	Qulan
2022	1043	LV00363	COFFEE TABLE	 $ 264.00 	2		70	5.28	Cargo
2022	880	LV00366	SOFA W/5 PILLOWS	 $ 818.40 		1	174	31.78	Bovasis
2022	880	LV00367	OTTOMAN	 $ 253.00 		1	42	12.08	Bovasis
2022	880	LV00368	SOFA W/5 PILLOWS	 $ 818.40 		1	174	31.78	Bovasis
2022	880	LV00369	OTTOMAN	 $ 253.00 		1	42	12.08	Bovasis
2022	876	LV00389	PURPLE SECTIONAL SOFA WITH 6 PILLOWS	 $ 1,915.10 	2		223	90.77	Qokmis
2022	876	LV00390	OTTOMAN	 $ 575.30 		1	79	26.76	Qokmis
2022	876	LV00391	BEIGE SECTIONAL SOFA WITH 6 PILLOW	 $ 1,915.10 	2		223	90.77	Qokmis
2022	876	LV00392	OTTOMAN	 $ 575.30 		1	79	26.09	Qokmis
2022	842	LV00397	CHOCOLATE SECTIONAL SOFA	 $ 1,985.50 	3		345	85.23	Dollum
2022	842	LV00398	GRAY SECTIONAL SOFA	 $ 1,985.50 	3		345	85.23	Dollum
2022	1136	LV00404	TV STAND	 $ 205.70 		1	75	4.23	Nantan
2022	1136	LV00405	TV STAND	 $ 239.80 	2		108	5.7	Nantan
2022	1336	LV00426	LOVESEAT	 $ 444.40 		1	67	18.67	Brantley
2022	1024	LV00430	COFFEE TABLE	 $ 253.00 		1	75	6.32	Brantley
2022	1046	LV00435	COFFEE TABLE	 $ 195.80 		1	49	4.36	Brantley
2022	1046	LV00436	END TABLE	 $ 128.70 		1	26	2.03	Brantley
2022	1046	LV00437	SOFA TABLE	 $ 173.80 		1	44	3.61	Brantley
2022	1006	LV00441	COFFEE TABLE	 $ 179.30 		1	73	4.01	Harel
2022	1121	LV00443	MODULAR-SIDE PIER	 $ 187.00 		1	82	4.27	Harel
2022	1121	LV00444	TV STAND	 $ 184.80 		1	82	4.27	Harel
2022	1012	LV00446	COFFEE TABLE W/LIFT TOP	 $ 248.60 		1	95	9.19	Zola
2022	711	LV00485	SOFA W/4 PILLOWS	 $ 1,135.20 		1	127	58.93	Mahler Ii
2022	711	LV00486	LOVESEAT W/4 PILLOWS	 $ 878.90 		1	101	44.54	Mahler Ii
2022	711	LV00487	CHAIR W/2 PILLOWS	 $ 570.90 		1	73	30.83	Mahler Ii
2022	905	LV00499	REVERSIBLE SECTIONAL SOFA	 $ 844.80 		1	154	41.71	Waldina
2022	1152	LV00519	TV STAND W/FIREPLACE	 $ 971.30 		1	177	24.79	Noralie
2022	1154	LV00520	TV STAND W/FIREPLACE	 $ 1,079.10 		1	194	28.76	Noralie
2022	1151	LV00523	TV STAND W/FIREPLACE	 $ 1,018.60 		1	183	27.14	Noralie
2022	944	LV00569	MASSAGE CHAIR	 $ 3,408.90 		1	256	41.26	Pacari
2022	945	LV00570	MASSAGE CHAIR	 $ 3,408.90 		1	256	41.26	Pacari
2022	1051	LV00572	COFFEE TABLE	 $ 172.70 		1	27	2.17	Abbe
2022	1051	LV00573	END TABLE	 $ 133.10 		1	16	2.3	Abbe
2022	1036	LV00574	COFFEE TABLE	 $ 218.90 		1	47	5.15	Adelrik
2022	1036	LV00575	END TABLE	 $ 145.20 		1	24	2.63	Adelrik
2022	1036	LV00576	SOFA TABLE	 $ 202.40 		1	39	3.28	Adelrik
2022	710	LV00578	SOFA W/4 PILLOWS	 $ 1,403.60 		1	150	66.76	Mahler
2022	710	LV00579	LOVESEAT W/4 PILLOWS	 $ 1,102.20 		1	120	49.11	Mahler
2022	710	LV00580	CHAIR W/2 PILLOWS	 $ 753.50 		1	92	33	Mahler
2022	1017	LV00608	COFFEE TABLE	 $ 478.50 		1	106	10.46	Zemocryss
2022	1017	LV00609	END TABLE	 $ 341.00 		1	62	6.53	Zemocryss
2022	905	LV00643	REVERSIBLE SECTIONAL SOFA	 $ 844.80 		1	154	41.71	Waldina
2022	816	LV00654	MOTION SOFA W/USB PORT	 $ 1,006.50 		1	0	38.82	Lydia
2022	816	LV00655	MOTION LOVESEAT W/CONSOLE & USB PORT	 $ 870.10 		1	0	34.76	Lydia
2022	816	LV00656	GLIDER RECLINER	 $ 481.80 		1	0	18.06	Lydia
2022	1137	LV00743	TV STAND	 $ 182.60 		1	97	3.86	Baina
2022	1161	LV00745	TV STAND	 $ 256.30 		1	111	5.42	Pagan
2022	1137	LV00746	TV STAND	 $ 114.40 		1	54	3.06	Baina Ii
2022	1013	LV00747	COFFEE TABLE W/LIFT TOP	 $ 381.70 		1	106	10.12	Brantley
2022	1025	LV00748	COFFEE TABLE	 $ 400.40 		1	110	10.83	Brantley
2022	1025	LV00749	END TABLE	 $ 209.00 		1	52	5.69	Brantley
2022	1025	LV00750	SOFA TABLE	 $ 328.90 		1	85	8.31	Brantley
2022	1025	LV00751	COFFEE TABLE	 $ 193.60 		1	67	3.91	Brantley
2022	1025	LV00752	END TABLE	 $ 124.30 		1	35	2.72	Brantley
2022	1025	LV00753	SOFA TABLE	 $ 168.30 		1	54	3.31	Brantley
2022	1012	LV00788	COFFEE TABLE W/LIFT TOP	 $ 295.90 		1	146	6.14	Raeden
2022	1141	LV00789	TV STAND	 $ 222.20 		1	66	6.14	Wafiya
2022	1143	LV00790	TV STAND	 $ 237.60 		1	95	6.51	Wafiya
2022	1139	LV00793	TV STAND	 $ 147.40 		1	75	2.67	Abhay
2022	1139	LV00794	TV STAND	 $ 147.40 		1	75	2.67	Abhay
2022	1006	LV00796	COFFEE TABLE	 $ 167.20 		1	71	3.89	Walden
2022	1007	LV00797	COFFEE TABLE	 $ 291.50 		1	82	4.69	Aafje
2022	981	LV00800	COFFEE TABLE	 $ 1,167.10 		1	195	30.61	Vanaheim
2022	981	LV00801	END TABLE	 $ 837.10 		1	115	18.96	Vanaheim
2022	981	LV00802	SOFA TABLE	 $ 1,549.90 		1	254	53.19	Vanaheim
2022	637	LV00803	SOFA WITH 7 PILLOWS	 $ 4,218.50 	2		329	131.63	Vanaheim
2022	637	LV00804	LOVESEAT WITH 5 PILLOWS	 $ 3,264.80 	2		286	109.53	Vanaheim
2022	637	LV00805	CHAIR W/PILLOW	 $ 2,014.10 		1	109	63.43	Vanaheim
2022	981	LV00807	MIRROR	 $ 611.60 		1	67	12.89	Vanaheim
2022	689	LV00809	SOFA W/5 PILLOWS	 $ 2,923.80 		1	196	113.43	Benbek
2022	689	LV00810	LOVESEAT W/3 PILLOWS	 $ 2,323.20 		1	161	85.56	Benbek
2022	689	LV00811	CHAIR W/PILLOW	 $ 1,688.50 		1	123	61.76	Benbek
2022	992	LV00812	COFFEE TABLE	 $ 606.10 		1	104	8.56	Benbek
2022	992	LV00813	END TABLE	 $ 442.20 		1	64	7.23	Benbek
2022	1041	LV00819	COFFEE TABLE	 $ 459.80 	2		0	10.56	Elizaveta
2022	1041	LV00820	END TABLE	 $ 261.80 	2		0	5.77	Elizaveta
2022	1041	LV00821	CONSOLE TABLE	 $ 410.30 	2		0	8.5	Elizaveta
2022	1145	LV00822	TV STAND	 $ 711.70 		1	1	19.38	Elizaveta
2022	883	LV00823	ADJUSTABLE SOFA & OTTOMAN	 $ 657.80 	2		131	20.74	Nafisa
2022	936	LV00824	ADJUSTABLE SOFA W/2 PILLOWS	 $ 1,137.40 		1	178	37.1	Octavio
2022	943	LV00825	CHAISE LOUNGE W/PILLOW & USB PORT	 $ 478.50 		1	68	13.56	Padilla
2022	942	LV00826	SOFA BED W/PILLOW	 $ 392.70 		1	60	15.39	Quenti
2022	1013	LV00828	COFFEE TABLE W/LIFT TOP	 $ 273.90 		1	84	6.23	Axel
2022	1014	LV00830	COFFEE TABLE W/LIFT TOP	 $ 231.00 		1	84	5.15	Throm
2022	1014	LV00832	COFFEE TABLE W/LIFT TOP	 $ 231.00 		1	84	5.15	Throm
2022	1141	LV00858	TV STAND	 $ 180.40 		1	56	4	Gamaliel
2022	1007	LV00859	COFFEE TABLE	 $ 173.80 		1	58	4.08	Gamaliel
2022	1007	LV00860	END TABLE	 $ 107.80 		1	32	2.02	Gamaliel
2022	1012	LV00885	COFFEE TABLE W/LIFT TOP	 $ 327.80 		1	126	8.49	Ramiel
2022	1024	LV00886	END TABLE	 $ 89.10 		1	23	1.33	Idella
2022	1024	LV00887	SOFA TABLE	 $ 162.80 		1	43	3.7	Idella
2022	1135	LV00888	TV STAND	 $ 145.20 		1	45	2.82	Idella
2022	1009	LV00889	COFFEE TABLE W/LIFT TOP	 $ 409.20 		1	123	12.25	Ramiro
2022	1009	LV00890	END TABLE	 $ 146.30 		1	37	3.62	Ramiro
2022	1352	LV00922	SWIVEL CHAIR W/GLIDER	 $ 445.50 		1	98	16.7	Patli
2022	1352	LV00923	SWIVEL CHAIR W/GLIDER	 $ 462.00 		1	99	16.7	Tamaki
2022	1352	LV00924	SWIVEL CHAIR W/GLIDER	 $ 465.30 		1	92	16.7	Zeger
2022	791	LV00937	SOFA	 $ 2,315.50 		1	141	58.33	Leonia
2022	791	LV00938	LOVESEAT	 $ 2,164.80 		1	125	44.07	Leonia
2022	791	LV00939	CHAIR	 $ 1,687.40 		1	114	27.87	Leonia
2022	791	LV00940	SOFA	 $ 2,315.50 		1	141	58.33	Leonia
2022	791	LV00941	LOVESEAT	 $ 2,164.80 		1	125	44.07	Leonia
2022	791	LV00942	CHAIR	 $ 1,687.40 		1	114	27.87	Leonia
2022	789	LV00943	SOFA W/5 PILLOWS	 $ 2,791.80 		1	151	72.11	Tussio
2022	789	LV00944	LOVESEAT W/5 PILLOWS	 $ 2,609.20 		1	129	59.14	Tussio
2022	789	LV00945	CHAIR W/PILLOW	 $ 1,478.40 		1	107	36.46	Tussio
2022	789	LV00946	SOFA W/5 PILLOWS	 $ 2,791.80 		1	151	72.11	Tussio
2022	789	LV00947	LOVESEAT W/5 PILLOWS	 $ 2,609.20 		1	129	59.14	Tussio
2022	789	LV00948	CHAIR W/PILLOW	 $ 1,478.40 		1	107	36.46	Tussio
2022	927	LV00968	SECTIONAL SOFA	 $ 2,684.00 	4		407	121.84	Hanley
2022	919	LV00969	SECTIONAL SOFA	 $ 1,185.80 	2		280	47.6	Jacop
2022	918	LV00970	SECTIONAL SOFA	 $ 1,499.30 	2		253	95.63	Kabira
2022	921	LV00971	SECTIONAL SOFA	 $ 853.60 	2		179	33.89	Hiltons
2022	1040	LV00997	COFFEE TABLE W/SWIVEL TOP	 $ 258.50 		1	116	5.27	Buck II
2022	1161	LV00998	TV STAND	 $ 248.60 		1	107	4.81	Buck II
2022	1160	LV00999	TV STAND	 $ 357.50 	2		184	9.49	Barend
2022	1127	LV01000	TV STAND	 $ 237.60 		1	125	5.32	Abiram
2022	1028	LV01001	COFFEE TABLE	 $ 185.90 		1	57	5.16	Abiram
2022	1028	LV01002	END TABLE	 $ 102.30 		1	25	2.24	Abiram
2022	942	LV01017	ADJUSTABLE SOFA	 $ 316.80 		1	62	7.55	Bandit
2022	785	LV01018	SOFA	 $ 2,578.40 		1	187	66.15	Metis
2022	778	LV01020	SOFA	 $ 2,723.60 		1	183	82.35	Rafer
2022	777	LV01021	SOFA	 $ 2,985.40 		1	196	52.2	Ragle
2022	779	LV01022	SOFA W/PILLOW	 $ 2,131.80 		1	134	33.69	Radia
