sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
20393	0	0	0	0	0	3	25	NONE
26735	187	49	19	11	47	112	72	NONE
26795	276	55	48	92	113	107	58	NONE
26883	172	2	0	5	13	7	18	NONE
26903	59	3	0	7	4	0	3	NONE
52770	125	4	3	3	3	1	2	NONE
53463	0	0	0	2	3	13	1	2023-01-19
54244	0	0	0	0	2	0	0	NONE
54254	0	0	0	3	2	0	0	NONE
54551	1	2	0	0	0	0	0	NONE
57266	0	0	0	0	0	0	1	NONE
55819	0	0	0	0	1	0	0	NONE
90448	145	0	2	3	2	2	2	NONE
90450	32	1	2	2	3	4	6	NONE
55002	26	1	1	0	3	3	3	NONE
55007	39	2	2	0	0	0	0	NONE
87108	38	0	0	0	0	0	0	NONE
92830	0	1	0	0	0	0	1	NONE
26934	181	1	7	4	4	0	0	NONE
37535	158	0	4	0	3	2	2	NONE
30836	0	1	0	0	0	0	0	NONE
60120	0	1	0	0	0	0	0	NONE
63463	54	2	3	23	1	13	2	NONE
52786	41	0	0	0	0	1	0	NONE
81698	49	1	5	2	2	0	20	NONE
83160	0	0	2	1	1	0	0	2023-01-19
83465	15	3	0	1	1	0	0	NONE
84150	7	2	0	0	2	0	2	NONE
84155	18	5	0	0	1	0	2	NONE
90068	24	0	1	5	2	3	2	NONE
90248	169	0	2	4	4	16	13	NONE
26697EK	14	0	0	1	0	0	0	NONE
26727EK	42	13	5	5	18	37	22	NONE
26787EK	63	12	6	18	11	28	25	NONE
52052	67	0	2	3	2	0	2	NONE
52056	19	1	2	1	6	0	0	NONE
53666	0	0	0	0	0	0	1	NONE
53755	47	2	1	0	1	1	0	NONE
83055	0	0	0	0	2	0	3	NONE
83337	37	5	1	0	3	2	0	2023-02-08
90064	183	0	1	6	2	2	23	NONE
90446	138	0	4	3	1	4	16	NONE
97048	70	1	2	8	2	0	3	NONE
90159	45	3	6	4	2	13	31	NONE
52437	0	0	0	0	0	1	0	NONE
53389	32	3	1	1	0	2	2	NONE
53581	13	3	0	2	1	0	2	NONE
81477	64	5	0	1	2	6	14	NONE
82745	0	4	3	0	0	2	0	2023-02-08
83067	3	0	1	5	0	0	0	NONE
55849	0	2	0	0	2	1	1	NONE
92551	6	0	0	2	0	0	0	NONE
63792	0	0	3	16	0	0	0	NONE
86938	42	2	0	0	0	0	0	NONE
26286	0	0	2	0	0	0	0	NONE
26705	121	2	6	2	0	3	0	NONE
26843	0	0	0	0	0	0	0	NONE
22050T	5	3	0	8	1	0	0	NONE
30235F	86	7	0	2	2	0	0	NONE
37610	159	3	1	2	1	0	9	NONE
61103	56	3	7	16	11	14	7	NONE
61133	132	4	9	20	12	10	22	NONE
70437	0	0	1	0	0	0	0	NONE
15032	63	8	1	12	24	12	16	NONE
50437	0	1	0	0	0	1	0	NONE
52152	354	18	4	0	1	0	49	NONE
52282	371	74	4	2	6	0	23	2023-01-18
52287	58	21	2	1	0	0	30	2023-01-18
52781	7	2	1	3	5	1	2	NONE
59530	13	0	0	0	0	0	0	NONE
59531	20	1	1	1	0	0	0	NONE
59784	33	3	0	0	1	0	4	NONE
81472	60	1	16	7	1	5	24	NONE
81718	12	3	2	1	2	1	2	NONE
90055	0	2	0	0	0	0	0	NONE
54947	36	0	0	3	1	0	1	NONE
54952	22	1	0	1	1	2	1	NONE
54957	36	2	0	0	2	1	1	NONE
54962	30	0	0	0	1	2	4	NONE
55012	13	1	2	2	2	2	2	NONE
55017	40	0	2	0	2	1	0	NONE
90236	0	0	0	0	0	0	0	NONE
55022	292	2	16	4	3	2	1	NONE
55027	86	3	1	3	2	2	0	2023-01-27
27056	25	8	10	8	0	0	24	NONE
37058T	224	5	2	3	1	0	0	NONE
27975	130	3	8	36	27	16	38	NONE
71925	0	2	0	0	0	0	0	NONE
52586	0	2	0	0	0	0	0	NONE
53721	40	6	1	4	0	0	2	NONE
53947	2	5	2	0	1	0	8	NONE
59344	0	0	0	0	0	0	1	NONE
59346	0	0	0	0	2	0	1	NONE
54807	0	1	2	0	5	2	0	NONE
54897	53	2	1	2	2	0	1	NONE
55772	0	1	0	0	0	0	0	NONE
55777	0	1	0	0	0	0	0	NONE
55782	0	2	0	0	0	0	0	NONE
55802	4	0	0	0	0	0	0	NONE
26540Q	13	5	18	0	0	2	0	NONE
27050Q	18	2	25	3	0	0	0	NONE
27067EK	0	0	0	0	0	1	1	NONE
90465	37	3	3	3	3	0	12	NONE
30516	50	0	0	0	0	0	0	NONE
98396	0	0	1	0	0	0	0	NONE
81467	69	1	8	10	5	1	7	NONE
84545	70	0	2	0	3	0	1	NONE
55142	0	1	0	0	0	0	0	NONE
39095	128	0	0	0	0	0	2	NONE
39100	98	1	2	0	0	1	0	NONE
74640	271	0	1	2	0	1	0	NONE
50657	31	0	1	0	1	9	7	NONE
50687	41	17	11	1	2	1	1	NONE
52426	179	12	0	15	15	11	13	NONE
54572	28	1	0	0	0	1	1	NONE
54577	17	1	0	2	0	3	2	NONE
26257EK	53	2	4	3	5	2	0	NONE
37465	0	0	0	0	1	0	0	NONE
70133	1	0	0	2	2	0	0	NONE
70680	0	0	0	0	0	0	0	NONE
08137_KIT	0	0	0	0	0	0	11	NONE
50346	12	4	2	3	2	1	3	NONE
56052	17	1	1	2	1	2	0	NONE
56932	42	1	0	2	2	6	2	NONE
83540	47	2	1	4	1	3	15	NONE
97432	22	1	0	2	1	4	16	NONE
14367EK	37	3	7	20	12	5	1	NONE
14387EK_KIT	0	1	0	0	0	0	1	NONE
20397EK	9	1	0	1	0	4	2	NONE
71180	60	5	2	0	1	0	1	NONE
52117	82	0	3	7	18	5	3	NONE
59682	0	0	2	0	0	0	3	NONE
59686	0	0	1	0	0	0	0	NONE
26246	16	16	19	19	2	15	2	NONE
26266	64	2	6	12	1	9	1	NONE
39090	89	0	0	2	1	0	0	NONE
90157	222	2	3	2	0	5	22	NONE
37010	42	6	4	14	0	0	9	NONE
54011	0	0	0	0	1	0	0	NONE
80540	0	2	0	0	0	0	0	NONE
83072	0	0	1	1	6	5	0	NONE
83460	88	34	1	1	3	14	0	NONE
90230	18	3	0	0	0	1	37	NONE
90444	250	1	6	1	1	37	1	NONE
54902	36	3	2	10	4	9	1	NONE
54907	20	2	9	17	7	6	1	NONE
30805F	0	0	0	1	0	0	0	NONE
36085F	0	0	0	0	0	0	0	NONE
53586	0	3	1	0	0	0	0	NONE
91108	105	2	3	1	3	4	3	NONE
26153	146	9	6	5	7	38	36	NONE
30120F KIT	0	1	0	0	0	0	0	NONE
30286	0	0	0	0	0	0	0	NONE
30500F	52	0	0	0	0	0	0	NONE
72310	31	0	2	1	0	0	0	NONE
52831	29	1	2	2	2	2	3	NONE
59131	1	0	0	0	0	0	1	NONE
72680	37	0	1	2	2	1	0	NONE
80392	42	1	6	0	1	0	48	NONE
84610	158	1	2	1	2	4	3	NONE
90232	210	2	2	7	2	3	29	NONE
90320	159	2	1	1	3	3	3	NONE
91010	0	0	1	0	0	0	0	NONE
55840	0	1	0	0	0	1	1	NONE
87103	4	2	0	0	0	0	0	NONE
60835	0	0	1	0	0	0	0	NONE
70510 KIT	0	0	0	0	0	0	0	NONE
81000	151	2	2	0	1	3	3	NONE
27076	0	0	0	0	0	0	0	NONE
27137EK	0	0	0	0	1	0	1	NONE
30000F	0	0	0	1	0	0	0	NONE
30605	0	2	2	0	1	0	0	NONE
50692	66	0	10	2	3	0	22	NONE
59277	108	2	0	1	0	0	0	NONE
59278	1	1	0	0	3	0	0	NONE
59405	230	3	1	30	3	2	2	NONE
59406	147	1	2	89	2	23	2	NONE
86020	15	1	0	2	0	2	1	NONE
86030	32	4	1	6	3	4	21	NONE
96488	50	0	1	1	1	0	3	NONE
97310	161	5	4	0	1	61	20	NONE
55001	33	1	2	0	0	2	0	NONE
55006	26	2	3	0	2	0	1	NONE
59261	0	1	0	0	0	0	0	NONE
86050	19	0	2	0	1	4	2	NONE
55815	0	0	0	0	1	0	0	NONE
55816	0	0	0	1	1	0	0	NONE
55817	0	1	0	0	1	0	0	NONE
55818	0	0	0	0	0	0	1	NONE
55823	0	0	0	0	1	0	0	NONE
22876	95	29	1	24	20	25	19	NONE
26313	117	4	3	1	0	2	2	NONE
26546	60	4	6	1	1	2	3	NONE
27013	0	3	0	0	2	3	0	NONE
29196	0	1	0	0	0	0	0	NONE
27945	0	0	0	0	0	0	3	NONE
71835	0	0	0	0	0	0	0	NONE
80655	26	0	0	3	1	2	0	2023-02-08
90242	123	3	0	19	3	11	74	NONE
90282	164	0	2	3	3	2	3	NONE
91093	1	0	2	1	0	2	1	NONE
55011	25	2	1	1	2	0	2	NONE
55016	32	0	1	0	2	0	0	NONE
55806	0	1	0	0	0	0	0	NONE
37190T	430	2	5	2	1	0	0	NONE
28046	101	3	11	2	1	14	1	NONE
71725	13	2	1	0	1	0	0	NONE
55853	11	1	0	0	0	2	1	NONE
12258KIT	164	4	1	0	2	1	8	NONE
50836	33	2	2	2	1	0	4	NONE
90457	267	1	5	5	0	10	19	NONE
97642	95	2	3	0	1	0	1	NONE
26537EK	3	1	1	2	0	0	0	NONE
27166	0	0	1	0	0	0	0	NONE
52580	123	2	1	4	3	2	1	NONE
52785	18	0	0	0	2	0	0	NONE
53690	29	3	1	1	1	1	2	NONE
27047EK	20	3	5	1	0	6	7	NONE
30245	148	2	0	0	2	0	0	NONE
02186AT	0	1	0	1	0	0	0	NONE
91103	33	2	1	1	1	0	0	NONE
55761	0	1	0	0	0	0	1	NONE
37887	68	0	1	0	9	1	0	NONE
37897	45	1	0	2	1	1	0	NONE
37907	5	0	2	2	2	2	1	NONE
37917	55	3	0	2	2	1	0	NONE
90026	0	0	0	1	0	0	0	NONE
30602	0	4	0	0	0	0	0	2023-01-22
35910	1	1	0	0	2	0	0	NONE
53541	51	0	1	14	3	14	37	NONE
82440	30	1	2	2	6	6	2	NONE
84500	42	2	2	2	0	0	0	2023-02-08
84505	0	0	0	0	1	0	3	NONE
97582	22	4	2	0	1	0	0	NONE
54852	31	1	2	2	1	1	1	NONE
53091	48	3	0	1	0	0	1	NONE
81473	111	0	0	0	0	0	27	NONE
91140	75	0	219	0	2	0	1	NONE
97577	22	0	0	0	2	0	0	NONE
02298_KIT	9	2	0	4	3	0	5	NONE
15162	34	8	25	13	17	16	14	NONE
50662	9	5	2	5	0	8	0	NONE
50666	0	1	0	0	0	0	0	NONE
52061	5	1	2	1	2	0	1	2023-02-02
80010	82	1	2	2	0	2	0	NONE
83325	81	1	1	0	5	2	2	NONE
91450	431	9	5	4	1	64	57	NONE
92550	19	1	0	2	2	0	0	NONE
27055	66	9	49	19	5	1	15	NONE
39170	0	2	0	0	0	0	0	NONE
25976	56	38	17	41	9	37	53	NONE
72823	11	1	1	1	2	0	0	NONE
74620	92	1	2	3	2	3	4	NONE
50436	0	1	0	0	0	0	0	NONE
52102	0	1	0	0	0	0	0	NONE
52107	4	2	2	19	8	9	9	2023-01-19
52436	0	1	0	0	0	0	0	NONE
52780	26	7	1	2	3	1	1	NONE
53122	4	0	0	1	2	2	5	NONE
53132	62	0	2	3	2	3	0	NONE
53162	30	1	1	6	11	0	0	NONE
56842	40	9	4	12	3	11	5	NONE
82004	0	0	0	0	0	0	0	NONE
83002	1	0	1	1	0	0	2	NONE
90254	91	0	4	2	2	9	24	NONE
90470	49	3	3	4	3	22	19	NONE
96490	32	1	2	4	0	2	0	NONE
97154	7	3	0	2	2	0	1	NONE
55848	0	1	0	0	2	0	3	NONE
56827	18	1	0	0	2	3	0	NONE
71645	0	1	0	0	0	0	0	NONE
53388	3	2	0	0	0	0	1	NONE
91222	19	2	1	0	1	0	1	NONE
90328	114	2	4	20	3	1	28	NONE
30614	2	1	0	3	3	0	1	NONE
71890	27	5	3	0	1	0	3	NONE
74925	0	0	0	0	0	0	0	NONE
53580	43	0	1	4	1	0	2	NONE
53723	17	5	0	5	4	0	2	NONE
80272	146	2	4	4	2	19	15	NONE
83555	6	0	1	0	1	0	0	NONE
86023	1	2	0	1	1	0	3	NONE
86033	11	0	1	0	1	0	0	NONE
90234	65	2	0	1	1	0	72	NONE
91230	1	0	0	0	0	1	1	NONE
54946	19	1	0	2	2	0	1	NONE
54951	23	2	0	2	0	0	2	NONE
54956	18	4	0	2	4	1	1	NONE
54961	13	1	0	0	0	0	2	NONE
92220	153	49	1	0	1	0	2	NONE
22627EK_KIT	0	0	0	0	1	0	0	NONE
30410T	0	0	0	0	1	0	0	NONE
38000	282	0	1	2	0	0	3	NONE
53067	18	0	1	2	1	1	0	NONE
90455	286	3	9	6	4	8	9	NONE
52796	39	0	3	0	2	0	3	NONE
53546	30	2	0	3	0	1	1	2023-01-19
30246	35	1	2	1	1	1	0	NONE
30620T	0	3	2	1	0	0	4	NONE
90204	170	4	6	0	2	1	9	NONE
90322	128	0	7	18	2	22	28	NONE
54571	15	1	0	0	0	0	2	NONE
54576	33	1	1	2	0	0	0	NONE
22030Q	0	0	0	0	0	0	1	NONE
22707	68	3	9	16	13	42	21	NONE
30205F KIT	0	1	0	0	0	0	0	NONE
37275	382	98	1	3	1	131	5	NONE
64093	0	0	2	0	0	0	0	NONE
72214	0	0	0	0	0	0	1	2023-01-22
52003	15	3	11	2	12	11	8	NONE
52111	16	1	1	1	10	6	9	NONE
52775	0	2	28	4	3	4	42	NONE
52791	1	3	2	0	0	0	4	2023-02-03
53002	14	0	2	4	1	7	7	2023-02-01
53797	0	0	1	0	0	0	0	NONE
56022	55	0	0	5	3	4	0	NONE
56032	36	2	1	8	8	9	27	NONE
37605	286	3	1	2	2	0	0	NONE
73110	0	1	0	0	0	0	3	NONE
51042	44	1	8	2	11	2	8	NONE
53946	6	1	2	0	0	1	5	NONE
90202	42	4	4	1	0	3	23	NONE
27443	236	3	6	29	10	8	16	2023-02-08
24856	91	19	2	6	14	14	12	NONE
27466	97	7	11	16	4	51	23	NONE
27937EK	0	0	0	0	0	0	0	NONE
74630	89	7	1	0	1	3	0	NONE
98400	87	4	2	1	2	1	4	NONE
98402	88	0	1	2	3	0	2	NONE
90280	98	1	1	2	3	1	2	NONE
26245	80	4	15	10	3	7	0	NONE
26265	223	3	10	11	2	8	0	NONE
39080	186	0	2	1	3	0	0	NONE
50656	34	0	2	0	3	5	0	NONE
28045	137	3	3	2	3	7	0	NONE
30601	0	0	0	0	0	0	0	2023-01-22
62084	14	0	0	0	0	0	0	NONE
15031	111	1	0	12	21	9	15	NONE
56822	36	11	3	18	10	11	9	NONE
82095	15	2	2	4	4	0	6	NONE
82120	0	0	0	0	1	2	1	NONE
82123	37	0	2	2	3	3	0	NONE
86820	17	6	1	23	2	13	7	NONE
90108	21	1	0	1	2	0	2	2023-01-31
54901	80	3	2	12	4	3	0	NONE
54906	52	1	6	14	5	6	1	NONE
85460	115	0	1	1	2	2	0	NONE
38005	403	7	2	0	2	0	0	NONE
53740	81	10	3	4	2	1	1	NONE
39190	138	0	16	1	13	0	0	NONE
52441	11	2	1	2	1	1	0	NONE
90188	170	0	1	1	2	0	2	NONE
90190	151	0	2	2	2	0	0	NONE
55462	48	1	2	2	1	0	2	NONE
22637EK	176	2	71	0	2	4	0	NONE
26110Q	124	1	0	3	2	1	0	NONE
30515	44	1	0	0	0	0	0	NONE
71035_KIT	0	1	0	0	0	0	0	NONE
71105	94	1	22	2	0	31	35	NONE
71110	69	0	8	4	3	10	21	NONE
10122	0	0	0	0	2	0	0	NONE
53585	0	0	0	0	0	0	1	NONE
82003	0	0	0	0	0	0	0	NONE
91113	45	3	1	2	2	4	3	NONE
96487	41	1	0	0	0	1	0	NONE
96489	10	0	0	1	1	0	2	NONE
4082	0	1	0	0	0	0	0	NONE
60010	42	1	2	3	3	0	0	NONE
64082	3	1	0	2	1	0	0	NONE
23006	17	0	1	11	7	7	12	NONE
24855	62	17	3	32	12	14	14	NONE
27967EK	0	1	1	10	1	5	15	NONE
30670	0	1	0	0	0	0	0	NONE
71765	27	0	3	2	1	2	0	NONE
54010	0	0	0	0	0	0	0	NONE
54851	65	3	2	2	1	0	0	NONE
38015	105	0	0	0	0	0	0	NONE
50691	16	1	14	1	6	0	11	NONE
51052	43	4	0	3	1	5	0	NONE
55846	3	1	0	1	1	1	0	NONE
22875	80	30	5	23	22	24	25	NONE
27457EK	42	0	7	6	0	16	10	NONE
50835	22	3	0	2	2	0	4	NONE
52795	15	0	0	1	0	0	1	NONE
83580	123	0	1	0	2	0	35	NONE
22706	108	3	10	39	21	42	19	NONE
37335	122	3	0	2	1	0	157	NONE
38090	168	2	2	3	3	1	2	NONE
38110	88	0	0	2	1	0	0	NONE
71040_KIT	0	1	0	0	0	0	0	NONE
52116	6	0	3	8	11	4	1	NONE
24090Q	0	0	0	0	0	0	1	NONE
26116	29	1	1	1	1	3	3	2023-01-27
98090	0	0	0	0	2	0	3	NONE
27646	0	0	0	0	0	0	0	NONE
60255	79	4	2	1	2	2	0	NONE
70653	0	1	2	0	0	0	0	NONE
71759	0	0	0	0	0	0	1	NONE
52481	31	1	0	0	2	0	1	NONE
53161	29	0	1	7	11	1	0	NONE
56051	34	1	0	2	1	2	0	NONE
56091	0	0	0	0	0	1	1	NONE
56931	4	0	2	1	2	2	3	NONE
90030	11	1	1	0	1	0	1	NONE
91232	0	0	0	0	0	0	0	NONE
20757EK_KIT	0	1	0	0	0	0	0	NONE
22027EK	0	0	3	3	1	0	0	NONE
22036	77	3	3	2	3	0	2	NONE
27236	1	1	1	2	0	0	0	NONE
27286	48	3	1	1	20	21	1	NONE
27996	0	0	0	0	0	0	1	NONE
30514	92	2	0	0	0	0	0	NONE
52735	0	0	0	0	0	0	0	NONE
52740	0	2	0	1	2	0	2	NONE
52745	0	0	0	2	2	0	0	NONE
53720	16	5	0	5	0	0	3	NONE
50686	38	6	18	1	2	1	2	NONE
91142	62	47	232	0	9	47	26	NONE
97637	78	0	0	0	1	3	6	NONE
37040	184	70	39	52	3	85	6	NONE
37330	189	2	2	5	2	1	13	NONE
38095	3	3	0	0	0	0	0	NONE
38115	51	0	2	0	0	0	9	NONE
81040	0	0	2	0	0	0	0	NONE
25975	57	42	19	19	11	36	51	NONE
85960	0	1	0	0	0	0	0	NONE
96542	27	0	0	3	1	2	0	NONE
96544	11	1	0	1	0	2	1	NONE
96825	37	3	0	0	1	0	1	NONE
55070	9	0	0	0	2	0	0	NONE
53461	30	14	0	12	6	25	1	NONE
26767EK	55	5	12	11	7	8	18	NONE
52110	13	1	2	2	10	3	8	NONE
21270Q	3	5	25	2	1	0	0	NONE
24847EK	95	6	0	9	3	5	4	NONE
27884	47	0	0	1	3	2	2	NONE
30766	0	0	0	1	0	0	1	NONE
52051	6	0	0	0	0	0	0	NONE
52151	54	1	2	2	1	0	0	2023-02-04
52281	16	5	2	1	3	2	0	2023-01-18
52286	113	2	4	2	0	1	3	2023-02-04
55041	0	0	0	1	0	0	0	NONE
30695F	0	2	0	0	1	0	0	NONE
73060	0	1	0	0	0	0	0	NONE
26115	21	3	1	3	1	3	1	2023-01-27
27465	183	7	17	13	3	44	11	NONE
97195	5	0	0	1	0	0	0	NONE
52101	0	0	0	0	0	0	0	NONE
52106	12	2	1	20	11	14	3	2023-01-19
52830	36	1	3	2	1	2	2	NONE
53945	13	0	1	0	0	1	1	NONE
56841	0	2	5	6	0	10	3	NONE
90288	0	2	0	0	1	0	2	2023-02-08
92275	9	1	1	1	2	0	0	NONE
92280	7	0	0	1	0	0	0	NONE
92820	91	2	0	1	0	3	0	NONE
26776	69	8	8	65	74	62	42	NONE
39175	137	2	1	0	1	3	0	NONE
37820	36	0	0	1	4	0	0	NONE
50655	48	2	1	0	3	7	0	NONE
72847	64	0	1	5	1	5	4	NONE
52060	7	1	0	1	1	1	0	2023-02-02
52091	27	0	0	1	3	8	1	NONE
52096	39	0	1	15	12	3	2	NONE
53540	64	0	1	15	4	7	33	NONE
82103	25	0	0	2	1	0	0	NONE
86840	2	0	3	2	1	0	0	NONE
90272	179	2	2	3	4	8	17	NONE
22035	103	2	2	2	1	2	0	NONE
26104CK	11	0	0	0	0	0	0	NONE
26107EK	35	0	1	3	1	3	0	NONE
97644	80	4	3	4	0	4	4	NONE
37425	91	3	2	1	2	0	2	NONE
15161	70	15	20	9	25	25	17	NONE
82002	2	0	1	0	0	0	0	NONE
63470	36	0	1	3	0	1	5	NONE
50661	3	1	2	7	1	8	0	NONE
55031	140	8	1	4	3	0	1	NONE
55036	25	2	0	3	2	1	0	NONE
36102	0	0	0	0	1	0	0	NONE
60824	43	0	6	7	1	7	0	NONE
60830	0	2	0	0	1	0	0	NONE
64170	0	0	1	0	0	0	0	NONE
64175	0	0	0	0	0	0	0	NONE
66056	0	0	0	0	0	1	0	NONE
71955	0	0	0	0	0	0	0	NONE
53796	0	0	0	0	0	1	1	NONE
82000	0	0	5	0	0	0	0	NONE
83000	50	0	2	1	1	13	1	NONE
56826	53	2	1	0	2	9	0	NONE
97672	0	0	0	0	0	0	2	NONE
21266EK	79	3	20	5	2	1	1	NONE
21874CK_KIT	0	0	0	0	1	0	0	NONE
27010Q	0	1	0	0	2	0	0	NONE
53315	76	5	2	0	4	1	6	NONE
56021	52	1	2	2	2	7	1	NONE
56031	24	2	0	10	13	2	30	NONE
91562	7	1	0	1	1	0	1	NONE
91564	0	0	0	0	1	0	0	NONE
96485	50	1	0	2	2	2	2	NONE
96491	82	2	0	2	0	1	1	NONE
22075	0	0	1	0	0	0	0	NONE
74645	40	0	0	0	3	4	1	NONE
92535	54	0	0	3	0	0	2	NONE
20196	0	0	0	0	0	0	4	NONE
26847	0	0	0	0	0	0	6	NONE
37880	11	0	1	0	2	0	1	NONE
37890	1	1	0	0	0	0	2	NONE
37900	46	1	0	1	1	0	1	NONE
37910	8	0	0	0	2	0	3	NONE
62025	26	0	1	16	1	2	0	NONE
66050	96	4	2	3	4	2	2	NONE
51210	3	3	6	2	0	0	1	NONE
51215	101	2	4	3	2	1	5	NONE
52126A	0	0	0	0	0	0	1	NONE
52755	75	2	2	0	2	0	2	NONE
53066	11	1	2	2	1	1	0	NONE
56821	25	12	2	21	8	11	9	NONE
91324	35	1	2	3	1	3	2	NONE
91329	12	1	2	0	1	0	1	NONE
91824	86	0	0	0	0	3	1	NONE
54806	32	5	2	2	1	1	0	NONE
54896	129	4	1	2	2	0	0	NONE
52115	57	0	2	11	10	3	3	NONE
53121	4	0	0	0	0	2	6	NONE
53131	47	1	0	2	1	0	0	NONE
92262	0	1	0	1	0	0	2	NONE
62070	125	1	2	2	3	0	17	NONE
26545	104	1	18	3	2	3	4	NONE
72820	85	2	3	0	3	3	2	NONE
72850	94	0	0	0	5	3	0	NONE
50690	56	0	12	0	4	0	9	NONE
24096	0	0	0	0	0	0	4	NONE
21806	36	3	2	0	0	1	1	NONE
66915	82	0	1	1	2	3	0	NONE
71260	0	0	0	1	0	5	0	NONE
53775	122	0	2	0	1	0	1	NONE
54850	71	3	3	1	2	1	0	NONE
22635	88	4	129	0	2	22	36	NONE
26940	1	0	1	0	2	0	0	NONE
66180	73	2	1	1	0	3	0	NONE
74655	0	0	1	1	1	0	0	NONE
52440	60	2	2	2	1	3	0	NONE
50685	34	11	13	1	2	4	2	NONE
51185_KIT	0	0	0	0	0	0	0	NONE
51195_KIT	0	0	0	2	0	0	0	NONE
53040	0	0	2	0	0	0	0	NONE
53045	0	1	0	0	2	0	0	NONE
54201	0	0	0	0	0	0	1	NONE
37350T	126	1	2	0	2	0	1	NONE
91338	3	0	0	2	1	2	0	NONE
90345	0	0	0	0	1	0	0	NONE
27160Q	0	0	0	0	0	0	1	NONE
60540	92	0	0	0	2	0	0	NONE
72864	11	2	2	1	2	3	0	2023-01-22
20246	0	0	0	0	0	0	1	NONE
27106	0	1	2	3	0	0	1	NONE
27206	0	0	1	0	0	0	2	NONE
30690Q	0	0	0	0	0	0	4	NONE
62330	60	0	0	2	3	1	0	NONE
52002	0	2	8	1	7	15	12	NONE
53001	21	0	2	4	0	3	4	NONE
53072	13	1	1	1	2	2	4	NONE
26210Q	27	0	0	0	2	0	0	NONE
66064	0	0	0	0	2	0	0	NONE
52300	181	32	22	5	8	9	6	NONE
51041	59	2	3	2	11	3	7	NONE
90460	29	1	1	2	1	3	3	NONE
24095	0	0	0	0	0	1	0	NONE
21794CK	11	3	0	1	1	0	0	NONE
21797EK	22	2	8	3	1	1	7	NONE
61150	68	0	0	3	1	1	0	NONE
61155	90	2	0	1	2	2	2	NONE
66835	5	0	0	1	8	0	2	NONE
70739	0	0	0	0	0	0	1	NONE
53460	46	11	1	8	2	15	6	NONE
70000	130	3	1	1	2	0	0	NONE
26886	15	2	1	9	8	9	22	NONE
26906	26	3	1	3	2	2	0	NONE
26939	51	2	3	2	4	2	0	NONE
71715	31	1	1	3	1	0	1	NONE
53160	34	0	2	5	8	2	0	NONE
90462	0	0	1	5	0	5	3	NONE
30665F	0	1	0	0	0	0	0	NONE
30680Q	0	0	0	0	1	0	0	NONE
52765	25	1	3	2	1	2	5	NONE
83065	25	1	1	4	1	1	0	NONE
51051	28	3	1	1	1	4	2	NONE
56930	56	0	1	1	2	4	2	NONE
90346	3	0	0	0	0	0	0	NONE
12248KIT	0	0	0	0	0	4	1	NONE
22870Q	14	7	1	15	3	11	15	NONE
91090_KIT	16	1	0	1	0	1	0	NONE
55021	248	12	17	10	3	2	2	2023-01-22
55026	160	15	3	3	3	0	0	2023-01-27
2354	133	3	1	0	3	0	4	NONE
92190	0	1	0	0	0	0	0	NONE
26775	126	8	75	54	59	51	48	NONE
62010	38	3	2	3	3	0	0	NONE
66840	26	0	2	2	14	0	0	NONE
50660	1	8	1	4	2	9	0	NONE
52700	104	0	10	1	4	1	0	NONE
52705	28	0	3	0	2	0	1	NONE
52710	61	0	2	2	1	5	1	NONE
97304	53	0	3	1	0	10	1	NONE
52150	133	0	2	0	0	0	0	NONE
52280	177	3	2	2	2	0	0	NONE
52285	117	1	3	1	1	1	4	NONE
91100 KIT	10	0	0	0	0	0	0	NONE
91105_KIT	1	0	4	2	1	0	1	NONE
37450	71	5	2	2	1	4	6	NONE
60744	18	1	0	0	2	0	0	NONE
26310Q	33	2	0	1	0	3	0	NONE
27235	0	0	0	0	1	0	1	NONE
27285	157	2	3	0	20	9	0	NONE
54200	0	0	0	1	0	0	0	NONE
90062	17	3	0	0	0	1	0	2023-01-31
20420Q	10	2	1	0	0	0	0	NONE
20750Q	20	3	19	0	0	2	0	NONE
27090Q	0	1	0	1	0	0	1	NONE
27205	0	1	0	0	0	1	0	NONE
63540	81	0	2	3	11	1	10	NONE
56050	27	1	3	2	1	2	0	NONE
55461	75	1	2	1	3	0	0	NONE
92555	5	0	0	0	0	0	0	NONE
37885	38	2	2	0	2	0	2	NONE
37895	22	0	1	1	4	0	0	NONE
37905	52	1	2	0	1	0	2	NONE
37915	102	1	2	2	3	1	2	NONE
60080	0	0	2	1	2	0	0	NONE
71285	187	2	5	5	8	11	5	NONE
61804	13	0	1	2	2	0	2	NONE
52760	112	4	3	0	3	1	5	NONE
24380Q	92	3	1	1	2	1	3	NONE
24390Q	33	1	3	2	2	0	1	NONE
37170T	48	0	3	0	0	1	3	NONE
72158	33	1	3	4	4	6	10	NONE
72845	145	1	8	3	7	0	0	NONE
56020	57	1	2	6	2	8	0	NONE
56030	61	3	0	7	14	2	21	NONE
20660Q	0	0	3	2	2	6	3	NONE
26316	65	0	0	0	0	2	6	NONE
27016	16	2	1	0	0	0	0	NONE
37165	0	0	0	1	0	0	0	NONE
52475	19	0	0	3	0	0	0	2023-01-19
52480	31	3	0	0	3	0	2	NONE
82290	1	1	0	0	0	0	0	NONE
37710	0	0	0	0	0	3	0	NONE
53590	0	0	0	0	0	1	0	NONE
